timestamp,cabinet_id,feed_id,pdu_id,reading_scope,reading_kw,source,reading_quality,source_row_id
2025-12-25T23:50:00Z,cab-d04,,pdu-main,total_cabinet,13.989,normalized-power,good,p279
2025-12-25T23:55:00Z,cab-d04,,pdu-main,total_cabinet,13.995,normalized-power,good,p280
2025-12-26T00:00:00Z,cab-d04,,pdu-main,total_cabinet,14.0,normalized-power,good,p281
2025-12-26T00:05:00Z,cab-d04,,pdu-main,total_cabinet,14.005,normalized-power,good,p282
2025-12-26T00:10:00Z,cab-d04,,pdu-main,total_cabinet,14.011,normalized-power,good,p283
2025-12-26T00:15:00Z,cab-d04,,pdu-main,total_cabinet,14.016,normalized-power,good,p284
2025-12-26T00:20:00Z,cab-d04,,pdu-main,total_cabinet,14.022,normalized-power,good,p285
2025-12-26T00:25:00Z,cab-d04,,pdu-main,total_cabinet,14.027,normalized-power,good,p286
2025-12-26T00:30:00Z,cab-d04,,pdu-main,total_cabinet,14.033,normalized-power,good,p287
2025-12-26T00:35:00Z,cab-d04,,pdu-main,total_cabinet,14.038,normalized-power,good,p288
2025-12-26T00:40:00Z,cab-d04,,pdu-main,total_cabinet,14.043,normalized-power,good,p289
2025-12-26T00:45:00Z,cab-d04,,pdu-main,total_cabinet,14.049,normalized-power,good,p290
2025-12-26T00:50:00Z,cab-d04,,pdu-main,total_cabinet,14.054,normalized-power,good,p291
2025-12-26T00:55:00Z,cab-d04,,pdu-main,total_cabinet,14.059,normalized-power,good,p292
2025-12-26T01:00:00Z,cab-d04,,pdu-main,total_cabinet,14.065,normalized-power,good,p293
2025-12-26T01:05:00Z,cab-d04,,pdu-main,total_cabinet,14.07,normalized-power,good,p294
2025-12-26T01:10:00Z,cab-d04,,pdu-main,total_cabinet,14.075,normalized-power,good,p295
2025-12-26T01:15:00Z,cab-d04,,pdu-main,total_cabinet,14.08,normalized-power,good,p296
2025-12-26T01:20:00Z,cab-d04,,pdu-main,total_cabinet,14.086,normalized-power,good,p297
2025-12-26T01:25:00Z,cab-d04,,pdu-main,total_cabinet,14.091,normalized-power,good,p298
2025-12-26T01:30:00Z,cab-d04,,pdu-main,total_cabinet,14.096,normalized-power,good,p299
2025-12-26T01:35:00Z,cab-d04,,pdu-main,total_cabinet,14.101,normalized-power,good,p300
2025-12-26T01:40:00Z,cab-d04,,pdu-main,total_cabinet,14.106,normalized-power,good,p301
2025-12-26T01:45:00Z,cab-d04,,pdu-main,total_cabinet,14.111,normalized-power,good,p302
2025-12-26T01:50:00Z,cab-d04,,pdu-main,total_cabinet,14.115,normalized-power,good,p303
2025-12-26T01:55:00Z,cab-d04,,pdu-main,total_cabinet,14.12,normalized-power,good,p304
2025-12-26T02:00:00Z,cab-d04,,pdu-main,total_cabinet,14.125,normalized-power,good,p305
2025-12-26T02:05:00Z,cab-d04,,pdu-main,total_cabinet,14.13,normalized-power,good,p306
2025-12-26T02:10:00Z,cab-d04,,pdu-main,total_cabinet,14.134,normalized-power,good,p307
2025-12-26T02:15:00Z,cab-d04,,pdu-main,total_cabinet,14.139,normalized-power,good,p308
2025-12-26T02:20:00Z,cab-d04,,pdu-main,total_cabinet,14.143,normalized-power,good,p309
2025-12-26T02:25:00Z,cab-d04,,pdu-main,total_cabinet,14.148,normalized-power,good,p310
2025-12-26T02:30:00Z,cab-d04,,pdu-main,total_cabinet,14.152,normalized-power,good,p311
2025-12-26T02:35:00Z,cab-d04,,pdu-main,total_cabinet,14.156,normalized-power,good,p312
2025-12-26T02:45:00Z,cab-d04,,pdu-main,total_cabinet,14.165,normalized-power,good,p313
2025-12-26T02:50:00Z,cab-d04,,pdu-main,total_cabinet,14.169,normalized-power,good,p314
2025-12-26T02:55:00Z,cab-d04,,pdu-main,total_cabinet,14.173,normalized-power,good,p315
2025-12-26T03:00:00Z,cab-d04,,pdu-main,total_cabinet,14.177,normalized-power,good,p316
2025-12-26T03:05:00Z,cab-d04,,pdu-main,total_cabinet,14.181,normalized-power,good,p317
2025-12-26T03:10:00Z,cab-d04,,pdu-main,total_cabinet,14.184,normalized-power,good,p318
2025-12-26T03:15:00Z,cab-d04,,pdu-main,total_cabinet,14.188,normalized-power,good,p319
2025-12-26T03:20:00Z,cab-d04,,pdu-main,total_cabinet,14.192,normalized-power,good,p320
2025-12-26T03:25:00Z,cab-d04,,pdu-main,total_cabinet,14.195,normalized-power,good,p321
2025-12-26T03:30:00Z,cab-d04,,pdu-main,total_cabinet,14.198,normalized-power,good,p322
2025-12-26T03:35:00Z,cab-d04,,pdu-main,total_cabinet,14.202,normalized-power,good,p323
2025-12-26T03:40:00Z,cab-d04,,pdu-main,total_cabinet,14.205,normalized-power,good,p324
2025-12-26T03:45:00Z,cab-d04,,pdu-main,total_cabinet,14.208,normalized-power,good,p325
2025-12-26T03:50:00Z,cab-d04,,pdu-main,total_cabinet,14.211,normalized-power,good,p326
2025-12-26T03:55:00Z,cab-d04,,pdu-main,total_cabinet,14.214,normalized-power,good,p327
2025-12-26T04:00:00Z,cab-d04,,pdu-main,total_cabinet,14.217,normalized-power,good,p328
2025-12-26T04:05:00Z,cab-d04,,pdu-main,total_cabinet,14.219,normalized-power,good,p329
2025-12-26T04:10:00Z,cab-d04,,pdu-main,total_cabinet,14.222,normalized-power,good,p330
2025-12-26T04:15:00Z,cab-d04,,pdu-main,total_cabinet,14.224,normalized-power,good,p331
2025-12-26T04:20:00Z,cab-d04,,pdu-main,total_cabinet,14.227,normalized-power,good,p332
2025-12-26T04:25:00Z,cab-d04,,pdu-main,total_cabinet,14.229,normalized-power,good,p333
2025-12-26T04:30:00Z,cab-d04,,pdu-main,total_cabinet,14.231,normalized-power,good,p334
2025-12-26T04:35:00Z,cab-d04,,pdu-main,total_cabinet,14.233,normalized-power,good,p335
2025-12-26T04:40:00Z,cab-d04,,pdu-main,total_cabinet,14.235,normalized-power,good,p336
2025-12-26T04:45:00Z,cab-d04,,pdu-main,total_cabinet,14.237,normalized-power,good,p337
2025-12-26T04:50:00Z,cab-d04,,pdu-main,total_cabinet,14.238,normalized-power,good,p338
2025-12-26T04:55:00Z,cab-d04,,pdu-main,total_cabinet,14.24,normalized-power,good,p339
2025-12-26T05:00:00Z,cab-d04,,pdu-main,total_cabinet,14.241,normalized-power,good,p340
2025-12-26T05:05:00Z,cab-d04,,pdu-main,total_cabinet,14.243,normalized-power,good,p341
2025-12-26T05:10:00Z,cab-d04,,pdu-main,total_cabinet,14.244,normalized-power,good,p342
2025-12-26T05:15:00Z,cab-d04,,pdu-main,total_cabinet,14.245,normalized-power,good,p343
2025-12-26T05:20:00Z,cab-d04,,pdu-main,total_cabinet,14.246,normalized-power,good,p344
2025-12-26T05:25:00Z,cab-d04,,pdu-main,total_cabinet,14.247,normalized-power,good,p345
2025-12-26T05:30:00Z,cab-d04,,pdu-main,total_cabinet,14.248,normalized-power,good,p346
2025-12-26T05:35:00Z,cab-d04,,pdu-main,total_cabinet,14.249,normalized-power,good,p347
2025-12-26T05:40:00Z,cab-d04,,pdu-main,total_cabinet,14.249,normalized-power,good,p348
2025-12-26T05:45:00Z,cab-d04,,pdu-main,total_cabinet,14.249,normalized-power,good,p349
2025-12-26T05:50:00Z,cab-d04,,pdu-main,total_cabinet,14.25,normalized-power,good,p350
2025-12-26T05:55:00Z,cab-d04,,pdu-main,total_cabinet,14.25,normalized-power,good,p351
2025-12-26T06:05:00Z,cab-d04,,pdu-main,total_cabinet,14.25,normalized-power,good,p352
2025-12-26T06:10:00Z,cab-d04,,pdu-main,total_cabinet,14.25,normalized-power,good,p353
2025-12-26T06:15:00Z,cab-d04,,pdu-main,total_cabinet,14.249,normalized-power,good,p354
2025-12-26T06:20:00Z,cab-d04,,pdu-main,total_cabinet,14.249,normalized-power,good,p355
2025-12-26T06:25:00Z,cab-d04,,pdu-main,total_cabinet,14.249,normalized-power,good,p356
2025-12-26T06:30:00Z,cab-d04,,pdu-main,total_cabinet,14.248,normalized-power,good,p357
2025-12-26T06:35:00Z,cab-d04,,pdu-main,total_cabinet,14.247,normalized-power,good,p358
2025-12-26T06:40:00Z,cab-d04,,pdu-main,total_cabinet,14.246,normalized-power,good,p359
2025-12-26T06:45:00Z,cab-d04,,pdu-main,total_cabinet,14.245,normalized-power,good,p360
2025-12-26T06:50:00Z,cab-d04,,pdu-main,total_cabinet,14.244,normalized-power,good,p361
2025-12-26T06:55:00Z,cab-d04,,pdu-main,total_cabinet,14.243,normalized-power,good,p362
2025-12-26T07:00:00Z,cab-d04,,pdu-main,total_cabinet,14.241,normalized-power,good,p363
2025-12-26T07:05:00Z,cab-d04,,pdu-main,total_cabinet,14.24,normalized-power,good,p364
2025-12-26T07:10:00Z,cab-d04,,pdu-main,total_cabinet,14.238,normalized-power,good,p365
2025-12-26T07:15:00Z,cab-d04,,pdu-main,total_cabinet,14.237,normalized-power,good,p366
2025-12-26T07:20:00Z,cab-d04,,pdu-main,total_cabinet,14.235,normalized-power,good,p367
2025-12-26T07:25:00Z,cab-d04,,pdu-main,total_cabinet,14.233,normalized-power,good,p368
2025-12-26T07:30:00Z,cab-d04,,pdu-main,total_cabinet,14.231,normalized-power,good,p369
2025-12-26T07:35:00Z,cab-d04,,pdu-main,total_cabinet,14.229,normalized-power,good,p370
2025-12-26T07:40:00Z,cab-d04,,pdu-main,total_cabinet,14.227,normalized-power,good,p371
2025-12-26T07:45:00Z,cab-d04,,pdu-main,total_cabinet,14.224,normalized-power,good,p372
2025-12-26T07:50:00Z,cab-d04,,pdu-main,total_cabinet,14.222,normalized-power,good,p373
2025-12-26T07:55:00Z,cab-d04,,pdu-main,total_cabinet,14.219,normalized-power,good,p374
2025-12-26T08:00:00Z,cab-d04,,pdu-main,total_cabinet,14.217,normalized-power,good,p375
2025-12-26T08:05:00Z,cab-d04,,pdu-main,total_cabinet,14.214,normalized-power,good,p376
2025-12-26T08:10:00Z,cab-d04,,pdu-main,total_cabinet,14.211,normalized-power,good,p377
2025-12-26T08:15:00Z,cab-d04,,pdu-main,total_cabinet,14.208,normalized-power,good,p378
2025-12-26T08:20:00Z,cab-d04,,pdu-main,total_cabinet,14.205,normalized-power,good,p379
2025-12-26T08:25:00Z,cab-d04,,pdu-main,total_cabinet,14.202,normalized-power,good,p380
2025-12-26T08:30:00Z,cab-d04,,pdu-main,total_cabinet,14.198,normalized-power,good,p381
2025-12-26T08:35:00Z,cab-d04,,pdu-main,total_cabinet,14.195,normalized-power,good,p382
2025-12-26T08:40:00Z,cab-d04,,pdu-main,total_cabinet,14.192,normalized-power,good,p383
2025-12-26T08:45:00Z,cab-d04,,pdu-main,total_cabinet,14.188,normalized-power,good,p384
2025-12-26T08:50:00Z,cab-d04,,pdu-main,total_cabinet,14.184,normalized-power,good,p385
2025-12-26T08:55:00Z,cab-d04,,pdu-main,total_cabinet,14.181,normalized-power,good,p386
2025-12-26T09:00:00Z,cab-d04,,pdu-main,total_cabinet,14.177,normalized-power,good,p387
2025-12-26T09:05:00Z,cab-d04,,pdu-main,total_cabinet,14.173,normalized-power,good,p388
2025-12-26T09:10:00Z,cab-d04,,pdu-main,total_cabinet,14.169,normalized-power,good,p389
2025-12-26T09:15:00Z,cab-d04,,pdu-main,total_cabinet,14.165,normalized-power,good,p390
2025-12-26T09:25:00Z,cab-d04,,pdu-main,total_cabinet,14.156,normalized-power,good,p391
2025-12-26T09:30:00Z,cab-d04,,pdu-main,total_cabinet,14.152,normalized-power,good,p392
2025-12-26T09:35:00Z,cab-d04,,pdu-main,total_cabinet,14.148,normalized-power,good,p393
2025-12-26T09:40:00Z,cab-d04,,pdu-main,total_cabinet,14.143,normalized-power,good,p394
2025-12-26T09:45:00Z,cab-d04,,pdu-main,total_cabinet,14.139,normalized-power,good,p395
2025-12-26T09:50:00Z,cab-d04,,pdu-main,total_cabinet,14.134,normalized-power,good,p396
2025-12-26T09:55:00Z,cab-d04,,pdu-main,total_cabinet,14.13,normalized-power,good,p397
2025-12-26T10:00:00Z,cab-d04,,pdu-main,total_cabinet,14.125,normalized-power,good,p398
2025-12-26T10:05:00Z,cab-d04,,pdu-main,total_cabinet,14.12,normalized-power,good,p399
2025-12-26T10:10:00Z,cab-d04,,pdu-main,total_cabinet,14.115,normalized-power,good,p400
2025-12-26T10:15:00Z,cab-d04,,pdu-main,total_cabinet,14.111,normalized-power,good,p401
2025-12-26T10:20:00Z,cab-d04,,pdu-main,total_cabinet,14.106,normalized-power,good,p402
2025-12-26T10:25:00Z,cab-d04,,pdu-main,total_cabinet,14.101,normalized-power,good,p403
2025-12-26T10:30:00Z,cab-d04,,pdu-main,total_cabinet,14.096,normalized-power,good,p404
2025-12-26T10:35:00Z,cab-d04,,pdu-main,total_cabinet,14.091,normalized-power,good,p405
2025-12-26T10:40:00Z,cab-d04,,pdu-main,total_cabinet,14.086,normalized-power,good,p406
2025-12-26T10:45:00Z,cab-d04,,pdu-main,total_cabinet,14.08,normalized-power,good,p407
2025-12-26T10:50:00Z,cab-d04,,pdu-main,total_cabinet,14.075,normalized-power,good,p408
2025-12-26T10:55:00Z,cab-d04,,pdu-main,total_cabinet,14.07,normalized-power,good,p409
2025-12-26T11:00:00Z,cab-d04,,pdu-main,total_cabinet,14.065,normalized-power,good,p410
2025-12-26T11:05:00Z,cab-d04,,pdu-main,total_cabinet,14.059,normalized-power,good,p411
2025-12-26T11:10:00Z,cab-d04,,pdu-main,total_cabinet,14.054,normalized-power,good,p412
2025-12-26T11:15:00Z,cab-d04,,pdu-main,total_cabinet,14.049,normalized-power,good,p413
2025-12-26T11:20:00Z,cab-d04,,pdu-main,total_cabinet,14.043,normalized-power,good,p414
2025-12-26T11:25:00Z,cab-d04,,pdu-main,total_cabinet,14.038,normalized-power,good,p415
2025-12-26T11:30:00Z,cab-d04,,pdu-main,total_cabinet,14.033,normalized-power,good,p416
2025-12-26T11:35:00Z,cab-d04,,pdu-main,total_cabinet,14.027,normalized-power,good,p417
2025-12-26T11:40:00Z,cab-d04,,pdu-main,total_cabinet,14.022,normalized-power,good,p418
2025-12-26T11:45:00Z,cab-d04,,pdu-main,total_cabinet,14.016,normalized-power,good,p419
2025-12-26T11:50:00Z,cab-d04,,pdu-main,total_cabinet,14.011,normalized-power,good,p420
2025-12-26T11:55:00Z,cab-d04,,pdu-main,total_cabinet,14.005,normalized-power,good,p421
2025-12-26T12:00:00Z,cab-d04,,pdu-main,total_cabinet,14.0,normalized-power,good,p422
2025-12-26T12:05:00Z,cab-d04,,pdu-main,total_cabinet,13.995,normalized-power,good,p423
2025-12-26T12:10:00Z,cab-d04,,pdu-main,total_cabinet,13.989,normalized-power,good,p424
2025-12-26T12:15:00Z,cab-d04,,pdu-main,total_cabinet,13.984,normalized-power,good,p425
2025-12-26T12:20:00Z,cab-d04,,pdu-main,total_cabinet,13.978,normalized-power,good,p426
2025-12-26T12:25:00Z,cab-d04,,pdu-main,total_cabinet,13.973,normalized-power,good,p427
2025-12-26T12:30:00Z,cab-d04,,pdu-main,total_cabinet,13.967,normalized-power,good,p428
2025-12-26T12:35:00Z,cab-d04,,pdu-main,total_cabinet,13.962,normalized-power,good,p429
2025-12-26T12:45:00Z,cab-d04,,pdu-main,total_cabinet,13.951,normalized-power,good,p430
2025-12-26T12:50:00Z,cab-d04,,pdu-main,total_cabinet,13.946,normalized-power,good,p431
2025-12-26T12:55:00Z,cab-d04,,pdu-main,total_cabinet,13.941,normalized-power,good,p432
2025-12-26T13:00:00Z,cab-d04,,pdu-main,total_cabinet,13.935,normalized-power,good,p433
2025-12-26T13:05:00Z,cab-d04,,pdu-main,total_cabinet,13.93,normalized-power,good,p434
2025-12-26T13:10:00Z,cab-d04,,pdu-main,total_cabinet,13.925,normalized-power,good,p435
2025-12-26T13:15:00Z,cab-d04,,pdu-main,total_cabinet,13.92,normalized-power,good,p436
2025-12-26T13:20:00Z,cab-d04,,pdu-main,total_cabinet,13.914,normalized-power,good,p437
2025-12-26T13:25:00Z,cab-d04,,pdu-main,total_cabinet,13.909,normalized-power,good,p438
2025-12-26T13:30:00Z,cab-d04,,pdu-main,total_cabinet,13.904,normalized-power,good,p439
2025-12-26T13:35:00Z,cab-d04,,pdu-main,total_cabinet,13.899,normalized-power,good,p440
2025-12-26T13:40:00Z,cab-d04,,pdu-main,total_cabinet,13.894,normalized-power,good,p441
2025-12-26T13:45:00Z,cab-d04,,pdu-main,total_cabinet,13.889,normalized-power,good,p442
2025-12-26T13:50:00Z,cab-d04,,pdu-main,total_cabinet,13.885,normalized-power,good,p443
2025-12-26T13:55:00Z,cab-d04,,pdu-main,total_cabinet,13.88,normalized-power,good,p444
2025-12-26T14:00:00Z,cab-d04,,pdu-main,total_cabinet,13.875,normalized-power,good,p445
2025-12-26T14:05:00Z,cab-d04,,pdu-main,total_cabinet,13.87,normalized-power,good,p446
2025-12-26T14:10:00Z,cab-d04,,pdu-main,total_cabinet,13.866,normalized-power,good,p447
2025-12-26T14:15:00Z,cab-d04,,pdu-main,total_cabinet,13.861,normalized-power,good,p448
2025-12-26T14:20:00Z,cab-d04,,pdu-main,total_cabinet,13.857,normalized-power,good,p449
2025-12-26T14:25:00Z,cab-d04,,pdu-main,total_cabinet,13.852,normalized-power,good,p450
2025-12-26T14:30:00Z,cab-d04,,pdu-main,total_cabinet,13.848,normalized-power,good,p451
2025-12-26T14:35:00Z,cab-d04,,pdu-main,total_cabinet,13.844,normalized-power,good,p452
2025-12-26T14:40:00Z,cab-d04,,pdu-main,total_cabinet,13.839,normalized-power,good,p453
2025-12-26T14:45:00Z,cab-d04,,pdu-main,total_cabinet,13.835,normalized-power,good,p454
2025-12-26T14:50:00Z,cab-d04,,pdu-main,total_cabinet,13.831,normalized-power,good,p455
2025-12-26T14:55:00Z,cab-d04,,pdu-main,total_cabinet,13.827,normalized-power,good,p456
2025-12-26T15:00:00Z,cab-d04,,pdu-main,total_cabinet,13.823,normalized-power,good,p457
2025-12-26T15:05:00Z,cab-d04,,pdu-main,total_cabinet,13.819,normalized-power,good,p458
2025-12-26T15:10:00Z,cab-d04,,pdu-main,total_cabinet,13.816,normalized-power,good,p459
2025-12-26T15:15:00Z,cab-d04,,pdu-main,total_cabinet,13.812,normalized-power,good,p460
2025-12-26T15:20:00Z,cab-d04,,pdu-main,total_cabinet,13.808,normalized-power,good,p461
2025-12-26T15:25:00Z,cab-d04,,pdu-main,total_cabinet,13.805,normalized-power,good,p462
2025-12-26T15:30:00Z,cab-d04,,pdu-main,total_cabinet,13.802,normalized-power,good,p463
2025-12-26T15:35:00Z,cab-d04,,pdu-main,total_cabinet,13.798,normalized-power,good,p464
2025-12-26T15:40:00Z,cab-d04,,pdu-main,total_cabinet,13.795,normalized-power,good,p465
2025-12-26T15:45:00Z,cab-d04,,pdu-main,total_cabinet,13.792,normalized-power,good,p466
2025-12-26T15:50:00Z,cab-d04,,pdu-main,total_cabinet,13.789,normalized-power,good,p467
2025-12-26T15:55:00Z,cab-d04,,pdu-main,total_cabinet,13.786,normalized-power,good,p468
2025-12-26T16:05:00Z,cab-d04,,pdu-main,total_cabinet,13.781,normalized-power,good,p469
2025-12-26T16:10:00Z,cab-d04,,pdu-main,total_cabinet,13.778,normalized-power,good,p470
2025-12-26T16:15:00Z,cab-d04,,pdu-main,total_cabinet,13.776,normalized-power,good,p471
2025-12-26T16:20:00Z,cab-d04,,pdu-main,total_cabinet,13.773,normalized-power,good,p472
2025-12-26T16:25:00Z,cab-d04,,pdu-main,total_cabinet,13.771,normalized-power,good,p473
2025-12-26T16:30:00Z,cab-d04,,pdu-main,total_cabinet,13.769,normalized-power,good,p474
2025-12-26T16:35:00Z,cab-d04,,pdu-main,total_cabinet,13.767,normalized-power,good,p475
2025-12-26T16:40:00Z,cab-d04,,pdu-main,total_cabinet,13.765,normalized-power,good,p476
2025-12-26T16:45:00Z,cab-d04,,pdu-main,total_cabinet,13.763,normalized-power,good,p477
2025-12-26T16:50:00Z,cab-d04,,pdu-main,total_cabinet,13.762,normalized-power,good,p478
2025-12-26T16:55:00Z,cab-d04,,pdu-main,total_cabinet,13.76,normalized-power,good,p479
2025-12-26T17:00:00Z,cab-d04,,pdu-main,total_cabinet,13.759,normalized-power,good,p480
2025-12-26T17:05:00Z,cab-d04,,pdu-main,total_cabinet,13.757,normalized-power,good,p481
2025-12-26T17:10:00Z,cab-d04,,pdu-main,total_cabinet,13.756,normalized-power,good,p482
2025-12-26T17:15:00Z,cab-d04,,pdu-main,total_cabinet,13.755,normalized-power,good,p483
2025-12-26T17:20:00Z,cab-d04,,pdu-main,total_cabinet,13.754,normalized-power,good,p484
2025-12-26T17:25:00Z,cab-d04,,pdu-main,total_cabinet,13.753,normalized-power,good,p485
2025-12-26T17:30:00Z,cab-d04,,pdu-main,total_cabinet,13.752,normalized-power,good,p486
2025-12-26T17:35:00Z,cab-d04,,pdu-main,total_cabinet,13.751,normalized-power,good,p487
2025-12-26T17:40:00Z,cab-d04,,pdu-main,total_cabinet,13.751,normalized-power,good,p488
2025-12-26T17:45:00Z,cab-d04,,pdu-main,total_cabinet,13.751,normalized-power,good,p489
2025-12-26T17:50:00Z,cab-d04,,pdu-main,total_cabinet,13.75,normalized-power,good,p490
2025-12-26T17:55:00Z,cab-d04,,pdu-main,total_cabinet,13.75,normalized-power,good,p491
2025-12-26T18:00:00Z,cab-d04,,pdu-main,total_cabinet,13.75,normalized-power,good,p492
2025-12-26T18:05:00Z,cab-d04,,pdu-main,total_cabinet,13.75,normalized-power,good,p493
2025-12-26T18:10:00Z,cab-d04,,pdu-main,total_cabinet,13.75,normalized-power,good,p494
2025-12-26T18:15:00Z,cab-d04,,pdu-main,total_cabinet,13.751,normalized-power,good,p495
2025-12-26T18:20:00Z,cab-d04,,pdu-main,total_cabinet,13.751,normalized-power,good,p496
2025-12-26T18:25:00Z,cab-d04,,pdu-main,total_cabinet,13.751,normalized-power,good,p497
2025-12-26T18:30:00Z,cab-d04,,pdu-main,total_cabinet,13.752,normalized-power,good,p498
2025-12-26T18:35:00Z,cab-d04,,pdu-main,total_cabinet,13.753,normalized-power,good,p499
2025-12-26T18:40:00Z,cab-d04,,pdu-main,total_cabinet,13.754,normalized-power,good,p500
2025-12-26T18:45:00Z,cab-d04,,pdu-main,total_cabinet,13.755,normalized-power,good,p501
2025-12-26T18:50:00Z,cab-d04,,pdu-main,total_cabinet,13.756,normalized-power,good,p502
2025-12-26T18:55:00Z,cab-d04,,pdu-main,total_cabinet,13.757,normalized-power,good,p503
2025-12-26T19:00:00Z,cab-d04,,pdu-main,total_cabinet,13.759,normalized-power,good,p504
2025-12-26T19:05:00Z,cab-d04,,pdu-main,total_cabinet,13.76,normalized-power,good,p505
2025-12-26T19:10:00Z,cab-d04,,pdu-main,total_cabinet,13.762,normalized-power,good,p506
2025-12-26T19:15:00Z,cab-d04,,pdu-main,total_cabinet,13.763,normalized-power,good,p507
2025-12-26T19:25:00Z,cab-d04,,pdu-main,total_cabinet,13.767,normalized-power,good,p508
2025-12-26T19:30:00Z,cab-d04,,pdu-main,total_cabinet,13.769,normalized-power,good,p509
2025-12-26T19:35:00Z,cab-d04,,pdu-main,total_cabinet,13.771,normalized-power,good,p510
2025-12-26T19:40:00Z,cab-d04,,pdu-main,total_cabinet,13.773,normalized-power,good,p511
2025-12-26T19:45:00Z,cab-d04,,pdu-main,total_cabinet,13.776,normalized-power,good,p512
2025-12-26T19:50:00Z,cab-d04,,pdu-main,total_cabinet,13.778,normalized-power,good,p513
2025-12-26T19:55:00Z,cab-d04,,pdu-main,total_cabinet,13.781,normalized-power,good,p514
2025-12-26T20:00:00Z,cab-d04,,pdu-main,total_cabinet,13.783,normalized-power,good,p515
2025-12-26T20:05:00Z,cab-d04,,pdu-main,total_cabinet,13.786,normalized-power,good,p516
2025-12-26T20:10:00Z,cab-d04,,pdu-main,total_cabinet,13.789,normalized-power,good,p517
2025-12-26T20:15:00Z,cab-d04,,pdu-main,total_cabinet,13.792,normalized-power,good,p518
2025-12-26T20:20:00Z,cab-d04,,pdu-main,total_cabinet,13.795,normalized-power,good,p519
2025-12-26T20:25:00Z,cab-d04,,pdu-main,total_cabinet,13.798,normalized-power,good,p520
2025-12-26T20:30:00Z,cab-d04,,pdu-main,total_cabinet,13.802,normalized-power,good,p521
2025-12-26T20:35:00Z,cab-d04,,pdu-main,total_cabinet,13.805,normalized-power,good,p522
2025-12-26T20:40:00Z,cab-d04,,pdu-main,total_cabinet,13.808,normalized-power,good,p523
2025-12-26T20:45:00Z,cab-d04,,pdu-main,total_cabinet,13.812,normalized-power,good,p524
2025-12-26T20:50:00Z,cab-d04,,pdu-main,total_cabinet,13.816,normalized-power,good,p525
2025-12-26T20:55:00Z,cab-d04,,pdu-main,total_cabinet,13.819,normalized-power,good,p526
2025-12-26T21:00:00Z,cab-d04,,pdu-main,total_cabinet,13.823,normalized-power,good,p527
2025-12-26T21:05:00Z,cab-d04,,pdu-main,total_cabinet,13.827,normalized-power,good,p528
2025-12-26T21:10:00Z,cab-d04,,pdu-main,total_cabinet,13.831,normalized-power,good,p529
2025-12-26T21:15:00Z,cab-d04,,pdu-main,total_cabinet,13.835,normalized-power,good,p530
2025-12-26T21:20:00Z,cab-d04,,pdu-main,total_cabinet,13.839,normalized-power,good,p531
2025-12-26T21:25:00Z,cab-d04,,pdu-main,total_cabinet,13.844,normalized-power,good,p532
2025-12-26T21:30:00Z,cab-d04,,pdu-main,total_cabinet,13.848,normalized-power,good,p533
2025-12-26T21:35:00Z,cab-d04,,pdu-main,total_cabinet,13.852,normalized-power,good,p534
2025-12-26T21:40:00Z,cab-d04,,pdu-main,total_cabinet,13.857,normalized-power,good,p535
2025-12-26T21:45:00Z,cab-d04,,pdu-main,total_cabinet,13.861,normalized-power,good,p536
2025-12-26T21:50:00Z,cab-d04,,pdu-main,total_cabinet,13.866,normalized-power,good,p537
2025-12-26T21:55:00Z,cab-d04,,pdu-main,total_cabinet,13.87,normalized-power,good,p538
2025-12-26T22:00:00Z,cab-d04,,pdu-main,total_cabinet,13.875,normalized-power,good,p539
2025-12-26T22:05:00Z,cab-d04,,pdu-main,total_cabinet,13.88,normalized-power,good,p540
2025-12-26T22:10:00Z,cab-d04,,pdu-main,total_cabinet,13.885,normalized-power,good,p541
2025-12-26T22:15:00Z,cab-d04,,pdu-main,total_cabinet,13.889,normalized-power,good,p542
2025-12-26T22:20:00Z,cab-d04,,pdu-main,total_cabinet,13.894,normalized-power,good,p543
2025-12-26T22:25:00Z,cab-d04,,pdu-main,total_cabinet,13.899,normalized-power,good,p544
2025-12-26T22:30:00Z,cab-d04,,pdu-main,total_cabinet,13.904,normalized-power,good,p545
2025-12-26T22:35:00Z,cab-d04,,pdu-main,total_cabinet,13.909,normalized-power,good,p546
2025-12-26T22:45:00Z,cab-d04,,pdu-main,total_cabinet,13.92,normalized-power,good,p547
2025-12-26T22:50:00Z,cab-d04,,pdu-main,total_cabinet,13.925,normalized-power,good,p548
2025-12-26T22:55:00Z,cab-d04,,pdu-main,total_cabinet,13.93,normalized-power,good,p549
2025-12-26T23:00:00Z,cab-d04,,pdu-main,total_cabinet,13.935,normalized-power,good,p550
2025-12-26T23:05:00Z,cab-d04,,pdu-main,total_cabinet,13.941,normalized-power,good,p551
2025-12-26T23:10:00Z,cab-d04,,pdu-main,total_cabinet,13.946,normalized-power,good,p552
2025-12-26T23:15:00Z,cab-d04,,pdu-main,total_cabinet,13.951,normalized-power,good,p553
2025-12-26T23:20:00Z,cab-d04,,pdu-main,total_cabinet,13.957,normalized-power,good,p554
2025-12-26T23:25:00Z,cab-d04,,pdu-main,total_cabinet,13.962,normalized-power,good,p555
2025-12-26T23:30:00Z,cab-d04,,pdu-main,total_cabinet,13.967,normalized-power,good,p556
2025-12-26T23:35:00Z,cab-d04,,pdu-main,total_cabinet,13.973,normalized-power,good,p557
